#           x                  Y_DM                       Y_eq_DM                  Y_Coannihilator                       Y_eq_Coannihilator
6.105931146682675035e+02   1.554540411814137565e-13   4.775876961643185409e-264   2.388102786840434278e-18   7.336756867106147143e-269
6.106731146682675444e+02   1.554540448359961778e-13   4.409554789860994992e-264   2.384284960266459119e-18   6.763178858420042720e-269
6.107531146682675853e+02   1.554540484845217882e-13   4.071330376064634339e-264   2.380473237309785407e-18   6.234442264712224160e-269
6.108331146682676263e+02   1.554540521270004832e-13   3.759048565249637332e-264   2.376667607990535756e-18   5.747041468131182759e-269
6.109131146682676672e+02   1.554540557634421582e-13   3.470719506551898389e-264   2.372868062570718024e-18   5.297744912478667129e-269
6.109931146682677081e+02   1.554540593938565572e-13   3.204505974179891700e-264   2.369074591323933015e-18   4.883573677741467356e-269
6.110731146682677490e+02   1.554540630182531718e-13   2.958711660846187851e-264   2.365287184540285209e-18   4.501781729601312601e-269
6.111531146682677900e+02   1.554540666366418975e-13   2.731770369106663139e-264   2.361505832524830466e-18   4.149837712986091902e-269
6.112331146682678309e+02   1.554540702490322007e-13   2.522236031737110075e-264   2.357730525598127228e-18   3.825408168954749887e-269
6.113131146682678718e+02   1.554540738554336232e-13   2.328773497559288661e-264   2.353961254096751894e-18   3.526342063641354028e-269
6.113931146682679127e+02   1.554540774558557074e-13   2.150150024005753857e-264   2.350198008372714496e-18   3.250656526683981974e-269
6.114731146682679537e+02   1.554540810503085504e-13   1.985227422215880656e-264   2.346440778792642492e-18   2.996523704586193735e-269
6.115531146682679946e+02   1.554540846388014673e-13   1.832954804613295509e-264   2.342689555739397383e-18   2.762258641852125535e-269
6.116331146682680355e+02   1.554540882213440001e-13   1.692361888753804818e-264   2.338944329611169923e-18   2.546308109540135513e-269
6.117131146682680765e+02   1.554540917979458927e-13   1.562552814777251528e-264   2.335205090820982062e-18   2.347240307172603674e-269
6.117931146682681174e+02   1.554540953686161825e-13   1.442700437069364015e-264   2.331471829797179992e-18   2.163735369725844696e-269
6.118731146682681583e+02   1.554540989333647900e-13   1.332041053761151823e-264   2.327744536984237258e-18   1.994576616760058773e-269
6.119531146682681992e+02   1.554541024922014846e-13   1.229869540483233555e-264   2.324023202840774514e-18   1.838642485668469119e-269
6.120331146682682402e+02   1.554541060451350257e-13   1.135534857368270685e-264   2.320307817841533604e-18   1.694899095568763983e-269
6.121131146682682811e+02   1.554541095923322985e-13   1.048435900672955024e-264   2.316598215615153349e-18   1.562393392529272707e-269
6.121931146682683220e+02   1.554541131334888153e-13   9.680176725868129371e-265   2.312894701059518275e-18   1.440246830685278737e-269
6.122731146682683629e+02   1.554541166687710573e-13   8.937677448225092938e-265   2.309197106739005636e-18   1.327649547352462776e-269
6.123531146682684039e+02   1.554541201981882383e-13   8.252129934542601570e-265   2.305505423824725008e-18   1.223854993513861621e-269
6.124331146682684448e+02   1.554541237217498752e-13   7.619165841992637992e-265   2.301819642650843069e-18   1.128174984085483479e-269
6.125131146682684857e+02   1.554541272394653839e-13   7.034751889328647167e-265   2.298139753786017326e-18   1.039975135138507278e-269
6.125931146682685267e+02   1.554541307513444831e-13   6.495164157015143965e-265   2.294465747810127293e-18   9.586706578311817668e-270
6.126731146682685676e+02   1.554541342573964119e-13   5.996964358579614703e-265   2.290797615319041557e-18   8.837224811603763663e-270
6.127531146682686085e+02   1.554541377576307882e-13   5.536977931991321122e-265   2.287135346922836288e-18   8.146336778279718299e-270
6.128331146682686494e+02   1.554541412520565228e-13   5.112273811468431272e-265   2.283478933247666476e-18   7.509461695261567188e-270
6.129131146682686904e+02   1.554541447406831327e-13   4.720145750822233630e-265   2.279828364933597331e-18   6.922376897949460346e-270
6.129931146682687313e+02   1.554541482235199327e-13   4.358095079333369044e-265   2.276183632636742455e-18   6.381189843184247319e-270
6.130731146682687722e+02   1.554541517005762124e-13   4.023814780282763875e-265   2.272544727027056721e-18   5.882312300945832327e-270
6.131531146682688131e+02   1.554541551718609333e-13   3.715174790687686680e-265   2.268911638790239864e-18   5.422436563701999884e-270
6.132331146682688541e+02   1.554541586373840918e-13   3.430208428574698803e-265   2.265284358626855179e-18   4.998513515653579174e-270
6.133131146682688950e+02   1.554541620971541193e-13   3.167099861305687214e-265   2.261662877251793720e-18   4.607732416482437363e-270
6.133931146682689359e+02   1.554541655511807598e-13   2.924172535106560922e-265   2.258047185394830901e-18   4.247502265567470843e-270
6.134731146682689769e+02   1.554541689994730504e-13   2.699878492072920232e-265   2.254437273801063679e-18   3.915434623108524132e-270
6.135531146682690178e+02   1.554541724420403314e-13   2.492788506581743651e-265   2.250833133230364745e-18   3.609327774258911165e-270
6.136331146682690587e+02   1.554541758788917407e-13   2.301582978259345233e-265   2.247234754456600595e-18   3.327152131275139098e-270
6.137131146682690996e+02   1.554541793101883829e-13   2.125043523476504217e-265   2.243641976271259312e-18   3.067036776902373342e-270
6.137931146682691406e+02   1.554541827356349336e-13   1.962045211792538935e-265   2.240055094124469770e-18   2.827257059766547868e-270
6.138731146682691815e+02   1.554541861553935573e-13   1.811549397879675274e-265   2.236473945775727822e-18   2.606223159541237689e-270
6.139531146682692224e+02   1.554541895694728116e-13   1.672597103253344691e-265   2.232898522674787363e-18   2.402469546063183612e-270
6.140331146682692633e+02   1.554541929778819357e-13   1.544302905637322289e-265   2.229328815459966013e-18   2.214645262519797457e-270
6.141131146682693043e+02   1.554541963806297396e-13   1.425849297027243384e-265   2.225764814996917012e-18   2.041504968274935633e-270
6.141931146682693452e+02   1.554541997777261944e-13   1.316481474502481701e-265   2.222206512162413916e-18   1.881900681954765165e-270
6.142731146682693861e+02   1.554542031691796054e-13   1.215502530593803188e-265   2.218653897847677067e-18   1.734774170040760581e-270
6.143531146682694271e+02   1.554542065549995902e-13   1.122269012560140467e-265   2.215106962959514900e-18   1.599149930512850546e-270
6.144331146682694680e+02   1.554542099351948579e-13   1.036186822278476080e-265   2.211565698418210425e-18   1.474128725016019421e-270
6.145131146682695089e+02   1.554542133097746981e-13   9.567074306211538313e-266   2.208030095159371279e-18   1.358881616674082442e-270
6.145931146682695498e+02   1.554542166787478452e-13   8.833243821988494124e-266   2.204500144133056503e-18   1.252644474015356908e-270
6.146731146682695908e+02   1.554542200421235129e-13   8.155700681975827452e-266   2.200975836303038148e-18   1.154712904572588496e-270
6.147531146682696317e+02   1.554542233999103599e-13   7.530127467464367179e-266   2.197457162648573896e-18   1.064437584567205708e-270
6.148331146682696726e+02   1.554542267521176757e-13   6.952537918298934422e-266   2.193944114162281989e-18   9.812199537093715751e-271
6.149131146682697135e+02   1.554542300987545985e-13   6.419251532149507975e-266   2.190436681852252051e-18   9.045082465738351693e-271
6.149931146682697545e+02   1.554542334398296607e-13   5.926870112077599347e-266   2.186934856740114534e-18   8.337938342348969591e-271
6.150731146682697954e+02   1.554542367753518995e-13   5.472256112959667804e-266   2.183438629861913164e-18   7.686078519079442262e-271
6.151531146682698363e+02   1.554542401053305286e-13   5.052512648791406087e-266   2.179947992268769003e-18   7.085180902367862026e-271
6.152331146682698773e+02   1.554542434297739291e-13   4.664965033479934988e-266   2.176462935025045036e-18   6.531261296147206392e-271
6.153131146682699182e+02   1.554542467488390400e-13   4.307143737502071847e-266   2.172983301924788464e-18   6.020646985413898346e-271
6.153931146682699591e+02   1.554542500622388926e-13   3.976768651828769052e-266   2.169509379262980199e-18   5.549952384986891488e-271
6.154731146682700000e+02   1.554542533701314359e-13   3.671734558845505997e-266   2.166041009832500109e-18   5.116056592013359861e-271
6.155531146682700410e+02   1.554542566725240914e-13   3.390097717689449138e-266   2.162578185353689082e-18   4.716082693394027007e-271
6.156331146682700819e+02   1.554542599694260227e-13   3.130063478525128536e-266   2.159120896759201916e-18   4.347378690920030485e-271
6.157131146682701228e+02   1.554542632608461153e-13   2.889974846836723935e-266   2.155669135202343739e-18   4.007499917657822020e-271
6.157931146682701637e+02   1.554542665467933307e-13   2.668301924868569969e-266   2.152222891847165210e-18   3.694192829002769999e-271
6.158731146682702047e+02   1.554542698272767567e-13   2.463632162934572453e-266   2.148782157871733907e-18   3.405380060920285819e-271
6.159531146682702456e+02   1.554542731023046731e-13   2.274661358477740952e-266   2.145346924469185500e-18   3.139146656321816090e-271
6.160331146682702865e+02   1.554542763718860667e-13   2.100185345525654833e-266   2.141917182845726944e-18   2.893727368239171978e-271
6.161131146682703275e+02   1.554542796360294191e-13   1.939092321586837599e-266   2.138492924222643686e-18   2.667494955627246092e-271
6.161931146682703684e+02   1.554542828947435406e-13   1.790355763094859338e-266   2.135074139834231982e-18   2.458949394181386850e-271
6.162731146682704093e+02   1.554542861480376196e-13   1.653027884257083868e-266   2.131660820929828450e-18   2.266707930645529960e-271
6.163531146682704502e+02   1.554542893959201381e-13   1.526233597627640724e-266   2.128252958771723509e-18   2.089495914658471845e-271
6.164331146682704912e+02   1.554542926383997545e-13   1.409164937921117263e-266   2.124850544636962901e-18   1.926138347360163653e-271
6.165131146682705321e+02   1.554542958754851527e-13   1.301075913535288655e-266   2.121453569816492187e-18   1.775552090716047130e-271
6.165931146682705730e+02   1.554542991071849659e-13   1.201277752976502454e-266   2.118062025614456097e-18   1.636738685908290118e-271
6.166731146682706139e+02   1.554543023335076760e-13   1.109134515897711233e-266   2.114675903349909910e-18   1.508777733179588338e-271
6.167531146682706549e+02   1.554543055544619920e-13   1.024059040782419563e-266   2.111295194354741764e-18   1.390820789231093898e-271
6.168331146682706958e+02   1.554543087700567997e-13   9.455092034529401308e-267   2.107919889975764210e-18   1.282085741718523200e-271
6.169131146682707367e+02   1.554543119804433331e-13   8.729844625619395968e-267   2.104549838854386357e-18   1.181851623542121165e-271
6.169931146682707777e+02   1.554543151853439889e-13   8.060226700548826120e-267   2.101185318412190453e-18   1.089453832552121944e-271
6.170731146682708186e+02   1.554543183849113896e-13   7.441971262794263814e-267   2.097826176321346725e-18   1.004279724972886429e-271
6.171531146682708595e+02   1.554543215791533860e-13   6.871138609766778166e-267   2.094472404563508547e-18   9.257645533286219637e-272
6.172331146682709004e+02   1.554543247680785356e-13   6.344091228285781739e-267   2.091123994355938482e-18   8.533877219384688020e-272
6.173131146682709414e+02   1.554543279516955980e-13   5.857470615645803261e-267   2.087780937131496165e-18   7.866693351547519210e-272
6.173931146682709823e+02   1.554543311300130801e-13   5.408175878578122129e-267   2.084443224331494140e-18   7.251670154555759836e-272
6.174731146682710232e+02   1.554543343030396154e-13   4.993343973737597248e-267   2.081110847412779499e-18   6.684729702978351024e-272
6.175531146682710641e+02   1.554543374707837109e-13   4.610331463805346182e-267   2.077783797844838443e-18   6.162112882799549117e-272
6.176331146682711051e+02   1.554543406332533940e-13   4.256697672955156491e-267   2.074462067111773441e-18   5.680354466898227507e-272
6.177131146682711460e+02   1.554543437904577272e-13   3.930189134348475961e-267   2.071145646710329921e-18   5.236260139095869464e-272
6.177931146682711869e+02   1.554543469424046874e-13   3.628725230555771398e-267   2.067834528151815653e-18   4.826885314458759549e-272
6.178731146682712279e+02   1.554543500891030342e-13   3.350384935403283595e-267   2.064528702960133989e-18   4.449515615404172926e-272
6.179531146682712688e+02   1.554543532305611988e-13   3.093394572762708403e-267   2.061228162673485998e-18   4.101648874180098805e-272
6.180331146682713097e+02   1.554543563667875369e-13   2.856116514281280831e-267   2.057932898843561966e-18   3.780978542373696824e-272
6.181131146682713506e+02   1.554543594977900256e-13   2.637038744032781873e-267   2.054642903034842275e-18   3.485378397454545710e-272
6.181931146682713916e+02   1.554543626235777776e-13   2.434765223594021874e-267   2.051358166826299163e-18   3.212888444955216454e-272
6.182731146682714325e+02   1.554543657441591738e-13   2.248006996151809628e-267   2.048078681809337515e-18   2.961701922805027894e-272
6.183531146682714734e+02   1.554543688595416106e-13   2.075573972954498773e-267   2.044804439589820943e-18   2.730153321663889439e-272
6.184331146682715143e+02   1.554543719697344534e-13   1.916367349770239989e-267   2.041535431786022980e-18   2.516707341814365285e-272
6.185131146682715553e+02   1.554543750748842157e-13   1.769372605028452452e-267   2.038271511738060582e-18   2.319948713403506095e-272
6.185931146682715962e+02   1.554543781747219276e-13   1.633653035027646323e-267   2.035012948268431776e-18   2.138572812528409685e-272
6.186731146682716371e+02   1.554543812693949355e-13   1.508343785014924071e-267   2.031759593776897036e-18   1.971377010956037485e-272
6.187531146682716781e+02   1.554543843589113679e-13   1.392646338102234980e-267   2.028511440498176546e-18   1.817252702115406119e-272
6.188331146682717190e+02   1.554543874432793281e-13   1.285823426901869326e-267   2.025268479925909595e-18   1.675177950494646689e-272
6.189131146682717599e+02   1.554543905225073987e-13   1.187194335457283136e-267   2.022030703762730069e-18   1.544210715707295389e-272
6.189931146682718008e+02   1.554543935966031782e-13   1.096130561532325511e-267   2.018798103719464377e-18   1.423482606295629386e-272
6.190731146682718418e+02   1.554543966655758299e-13   1.012051811618246741e-267   2.015570671521989299e-18   1.312193121862419909e-272
6.191531146682718827e+02   1.554543997294333560e-13   9.344223031379245421e-268   2.012348398908412042e-18   1.209604345348262311e-272
6.192331146682719236e+02   1.554544027881836830e-13   8.627473502842850046e-268   2.009131277631006182e-18   1.115036050267560845e-272
6.193131146682719645e+02   1.554544058418353180e-13   7.965702117372391333e-268   2.005919299454275335e-18   1.027861190457150521e-272
6.193931146682720055e+02   1.554544088903962885e-13   7.354691801721740225e-268   2.002712456156616392e-18   9.475017424372415509e-273
6.194731146682720464e+02   1.554544119338748742e-13   6.790548950137895490e-268   1.999510739529536047e-18   8.734248728143112529e-273
6.195531146682720873e+02   1.554544149722789008e-13   6.269678613115932203e-268   1.996314141376975184e-18   8.051394053157799040e-273
6.196331146682721283e+02   1.554544180056169509e-13   5.788761589268373644e-268   1.993122653516931666e-18   7.421925640322228153e-273
6.197131146682721692e+02   1.554544210338967493e-13   5.344733274333467207e-268   1.989936267779735083e-18   6.841669712710429194e-273
6.197931146682722101e+02   1.554544240571269543e-13   4.934764132543857584e-268   1.986754976008832919e-18   6.306778801184862331e-273
6.198731146682722510e+02   1.554544270753153410e-13   4.556241665914939080e-268   1.983578770061143386e-18   5.813706233594790099e-273
6.199531146682722920e+02   1.554544300884698358e-13   4.206753766557232113e-268   1.980407641806587030e-18   5.359182618403878939e-273
6.200331146682723329e+02   1.554544330965992741e-13   3.884073345929961639e-268   1.977241583127409579e-18   4.940194166826209914e-273
6.201131146682723738e+02   1.554544360998459032e-13   3.586144143089969672e-268   1.974080451916188424e-18   4.553962709742589854e-273
6.201931146682724147e+02   1.554544390979488058e-13   3.311067621502791393e-268   1.970924508662589091e-18   4.197927276885745180e-273
6.202731146682724557e+02   1.554544420910505826e-13   3.057090870919263119e-268   1.967773610347179481e-18   3.869727116170698085e-273
6.203531146682724966e+02   1.554544450791592360e-13   2.822595437225547745e-268   1.964627749449756287e-18   3.567186040573340830e-273
6.204331146682725375e+02   1.554544480622827681e-13   2.606087009087621058e-268   1.961486917732307863e-18   3.288297998768996652e-273
6.205131146682725785e+02   1.554544510404287267e-13   2.406185895670951667e-268   1.958351107157846891e-18   3.031213773859520767e-273
6.205931146682726194e+02   1.554544540136054422e-13   2.221618234757000379e-268   1.955220309699147436e-18   2.794228721998772655e-273
6.206731146682726603e+02   1.554544569818210178e-13   2.051207875232413981e-268   1.952094517341713577e-18   2.575771469608481740e-273
6.207531146682727012e+02   1.554544599450832790e-13   1.893868882223989295e-268   1.948973722084517419e-18   2.374393494252440132e-273
6.208331146682727422e+02   1.554544629034006823e-13   1.748598617120166059e-268   1.945857915939315391e-18   2.188759520076382504e-273
6.209131146682727831e+02   1.554544658567805232e-13   1.614471348383071199e-268   1.942747090929947592e-18   2.017638664134529178e-273
6.209931146682728240e+02   1.554544688052308038e-13   1.490632352437460993e-268   1.939641239093935541e-18   1.859896274900593267e-273
6.210731146682728649e+02   1.554544717487594255e-13   1.376292467045814095e-268   1.936540352480591686e-18   1.714486408842367985e-273
6.211531146682729059e+02   1.554544746873747437e-13   1.270723062462115625e-268   1.933444423152882547e-18   1.580444895183201449e-273
6.212331146682729468e+02   1.554544776210842054e-13   1.173251398319122914e-268   1.930353443185508953e-18   1.456882942859116473e-273
6.213131146682729877e+02   1.554544805498958380e-13   1.083256336661831333e-268   1.927267404666794601e-18   1.342981247288978581e-273
6.213931146682730287e+02   1.554544834738178961e-13   1.000164383809353294e-268   1.924186299696761676e-18   1.237984557876541605e-273
6.214731146682730696e+02   1.554544863928580033e-13   9.234460358227623628e-269   1.921110120388786374e-18   1.141196670229521492e-273
6.215531146682731105e+02   1.554544893070238589e-13   8.526124042911247342e-269   1.918038858868797333e-18   1.051975809887259532e-273
6.216331146682731514e+02   1.554544922163234146e-13   7.872121009342088741e-269   1.914972507274886592e-18   9.697303769506906185e-274
6.217131146682731924e+02   1.554544951208931622e-13   7.268283611695834998e-269   1.911910927910469870e-18   8.939150233994145859e-274
6.217931146682732333e+02   1.554544980204815751e-13   6.710763883145762239e-269   1.908854373190185179e-18   8.240270370857697900e-274
6.218731146682732742e+02   1.554545009152274675e-13   6.196009014995135372e-269   1.905802704534489476e-18   7.596030084295286332e-274
6.219531146682733151e+02   1.554545038051383620e-13   5.720738716667432765e-269   1.902755914659854290e-18   7.002157577120303159e-274
6.220331146682733561e+02   1.554545066902220840e-13   5.281924312284999267e-269   1.899713995587730410e-18   6.454715025968726574e-274
6.221131146682733970e+02   1.554545095704860806e-13   4.876769440632593776e-269   1.896676939534221980e-18   5.950072470941225629e-274
6.221931146682734379e+02   1.554545124459387071e-13   4.502692235519564054e-269   1.893644738724878291e-18   5.484883746579976831e-274
6.222731146682734789e+02   1.554545153165870572e-13   4.157308872987890218e-269   1.890617385397576124e-18   5.056064294564434937e-274
6.223531146682735198e+02   1.554545181824390572e-13   3.838418380523332092e-269   1.887594871803461148e-18   4.660770711034432362e-274
6.224331146682735607e+02   1.554545210435022046e-13   3.543988611468698422e-269   1.884577190205174908e-18   4.296381892906856092e-274
6.225131146682736016e+02   1.554545238997845266e-13   3.272143295263262975e-269   1.881564332878415214e-18   3.960481658193970224e-274
6.225931146682736426e+02   1.554545267512936218e-13   3.021150080987959191e-269   1.878556292111194270e-18   3.650842725071535539e-274
6.226731146682736835e+02   1.554545295980374164e-13   2.789409498025458825e-269   1.875553060203428454e-18   3.365411943475510070e-274
6.227531146682737244e+02   1.554545324400230545e-13   2.575444763488526260e-269   1.872554629467350853e-18   3.102296681304921082e-274
6.228331146682737653e+02   1.554545352772585131e-13   2.377892371465829896e-269   1.869560992227919170e-18   2.859752274961191778e-274
6.229131146682738063e+02   1.554545381097515923e-13   2.195493404116428807e-269   1.866572140822345033e-18   2.636170461012534760e-274
6.229931146682738472e+02   1.554545409375092341e-13   2.027085509243956678e-269   1.863588067599644861e-18   2.430068712280215282e-274
6.230731146682738881e+02   1.554545437605398700e-13   1.871595493228587333e-269   1.860608764920896406e-18   2.240080407639294169e-274
6.231531146682739291e+02   1.554545465788505933e-13   1.728032482116128264e-269   1.857634225160666631e-18   2.064945770353828786e-274
6.232331146682739700e+02   1.554545493924492547e-13   1.595481607284051414e-269   1.854664440704353544e-18   1.903503514856078437e-274
6.233131146682740109e+02   1.554545522014701500e-13   1.473098175447060984e-269   1.851699278130371888e-18   1.754683146592784875e-274
6.233931146682740518e+02   1.554545550056682653e-13   1.360102285851199726e-269   1.848738982027482011e-18   1.617497863874716950e-274
6.234731146682740928e+02   1.554545578051770380e-13   1.255773860355090205e-269   1.845783418118112543e-18   1.491038014665660902e-274
6.235531146682741337e+02   1.554545606000037129e-13   1.159448054728009426e-269   1.842832579348594753e-18   1.374465064925877404e-274
6.236331146682741746e+02   1.554545633901559137e-13   1.070511021923715722e-269   1.839886457991452516e-18   1.267006038517981547e-274
6.237131146682742155e+02   1.554545661756412133e-13   9.883960003318803095e-270   1.836945046508126488e-18   1.167948391804251449e-274
6.237931146682742565e+02   1.554545689564675635e-13   9.125797020798430457e-270   1.834008337368349610e-18   1.076635288954786110e-274
6.238731146682742974e+02   1.554545717326417044e-13   8.425789783694361228e-270   1.831076323055282020e-18   9.924612466368386335e-275
6.239531146682743383e+02   1.554545745041719662e-13   7.779477405990051767e-270   1.828148996063226516e-18   9.148681192058156651e-275
6.240331146682743793e+02   1.554545772710650891e-13   7.182741176506988427e-270   1.825226348899130782e-18   8.433413977800830831e-275
6.241131146682744202e+02   1.554545800333287723e-13   6.631778312280449468e-270   1.822308374081902143e-18   7.774067986570418060e-275
6.241931146682744611e+02   1.554545827909703617e-13   6.123077725183240432e-270   1.819395064141784332e-18   7.166271184508491988e-275
6.242731146682745020e+02   1.554545855439975313e-13   5.653397647371722828e-270   1.816486411621823507e-18   6.605993350999606772e-275
6.243531146682745430e+02   1.554545882924179300e-13   5.219744972973630613e-270   1.813582409076108341e-18   6.089519355200762125e-275
6.244331146682745839e+02   1.554545910362379442e-13   4.819356184373631710e-270   1.810683049071497576e-18   5.613424521856585059e-275
6.245131146682746248e+02   1.554545937754657783e-13   4.449679741550441829e-270   1.807788324185872051e-18   5.174551923033799920e-275
6.245931146682746657e+02   1.554545965101091819e-13   4.108359822242271042e-270   1.804898227009856870e-18   4.769991445226976079e-275
6.246731146682747067e+02   1.554545992401747436e-13   3.793221309325574162e-270   1.802012750145014878e-18   4.397060493014836610e-275
6.247531146682747476e+02   1.554546019656701880e-13   3.502255929739681504e-270   1.799131886205439019e-18   4.053286201338357059e-275
6.248331146682747885e+02   1.554546046866029367e-13   3.233609456628141645e-270   1.796255627816973107e-18   3.736389038440832912e-275
6.249131146682748295e+02   1.554546074031020346e-13   2.985569893142789687e-270   1.793383845700338571e-18   3.444267690752721153e-275
6.249931146682748704e+02   1.554546101149304196e-13   2.756556562612123532e-270   1.790516776860583374e-18   3.174985129500914228e-275
6.250731146682749113e+02   1.554546128222180203e-13   2.545110035551376298e-270   1.787654291188527629e-18   2.926755766644143606e-275
6.251531146682749522e+02   1.554546155249723592e-13   2.349882829324306116e-270   1.784796381853323068e-18   2.697933614979575045e-275
6.252331146682749932e+02   1.554546182232005298e-13   2.169630821190445917e-270   1.781943041370460801e-18   2.487001373908568621e-275
6.253131146682750341e+02   1.554546209169094993e-13   2.003205320017553174e-270   1.779094262439182216e-18   2.292560368491915849e-275
6.253931146682750750e+02   1.554546236061070931e-13   1.849545746136283126e-270   1.776250037766141607e-18   2.113321275084657550e-275
6.254731146682751159e+02   1.554546262908001272e-13   1.707672872689497194e-270   1.773410360071214777e-18   1.948095572057220567e-275
6.255531146682751569e+02   1.554546289709959724e-13   1.576682585406686674e-270   1.770575222085052336e-18   1.795787658908514950e-275
6.256331146682751978e+02   1.554546316467017729e-13   1.455740121037629386e-270   1.767744616550771439e-18   1.655387591522700216e-275
6.257131146682752387e+02   1.554546343179251521e-13   1.344074747729666392e-270   1.764918536222247485e-18   1.525964385391580049e-275
6.257931146682752797e+02   1.554546369846727744e-13   1.240974853449214771e-270   1.762096973865575899e-18   1.406659842404766219e-275
6.258731146682753206e+02   1.554546396469520865e-13   1.145783411148406789e-270   1.759279922258392664e-18   1.296682860269410575e-275
6.259531146682753615e+02   1.554546423047701820e-13   1.057893791778523578e-270   1.756467374189275740e-18   1.195304186829054674e-275
6.260331146682754024e+02   1.554546449581340532e-13   9.767458984685598834e-271   1.753659322459162550e-18   1.101851584499980017e-275
6.261131146682754434e+02   1.554546476070515257e-13   9.018225972338466300e-271   1.750855759879655934e-18   1.015705372757979854e-275
6.261931146682754843e+02   1.554546502515289104e-13   8.326464214693079830e-271   1.748056679274690074e-18   9.362943191232351837e-276
6.262731146682755252e+02   1.554546528915745377e-13   7.687765292266196371e-271   1.745262073479036746e-18   8.630918513932887643e-276
6.263531146682755661e+02   1.554546555271943902e-13   7.098058938853812093e-271   1.742471935338937408e-18   7.956125660114875446e-276
6.264331146682756071e+02   1.554546581583962934e-13   6.553587103157380436e-271   1.739686257712484536e-18   7.334090094171929226e-276
6.265131146682756480e+02   1.554546607853021991e-13   6.050880000030872730e-271   1.736904915335237418e-18   6.760687110354504551e-276
6.265931146682756889e+02   1.554546634076853695e-13   5.586733998734090886e-271   1.734128137862037348e-18   6.232114482329474646e-276
6.266731146682757299e+02   1.554546660256719972e-13   5.158191207283748052e-271   1.731355799223816275e-18   5.744867251054355605e-276
6.267531146682757708e+02   1.554546686392689989e-13   4.762520622802444202e-271   1.728587892805693552e-18   5.295714483775579737e-276
6.268331146682758117e+02   1.554546712484829127e-13   4.397200727744872063e-271   1.725824411358083876e-18   4.881677850053124936e-276
6.269131146682758526e+02   1.554546738533208069e-13   4.059903421094488113e-271   1.723065347810347219e-18   4.500011872758359496e-276
6.269931146682758936e+02   1.554546764537902291e-13   3.748479182131085390e-271   1.720310695098804058e-18   4.148185723078585899e-276
6.270731146682759345e+02   1.554546790498981215e-13   3.460943372224173228e-271   1.717560446172586926e-18   3.823866438832375571e-276
6.271531146682759754e+02   1.554546816416511987e-13   3.195463587359286726e-271   1.714814593991258806e-18   3.524903454802445063e-276
6.272331146682760163e+02   1.554546842290566300e-13   2.950347980800096856e-271   1.712073131526461538e-18   3.249314342525429396e-276
6.273131146682760573e+02   1.554546868121219379e-13   2.724034481471466707e-271   1.709336051760256627e-18   2.995271664967111805e-276
6.273931146682760982e+02   1.554546893908532819e-13   2.515080839356593377e-271   1.706603347686533677e-18   2.761090858932022309e-276
6.274731146682761391e+02   1.554546919652579825e-13   2.322155434471570589e-271   1.703875012310366552e-18   2.545219064847540235e-276
6.275531146682761801e+02   1.554546945353427041e-13   2.144028790846644810e-271   1.701151038647619332e-18   2.346224829859601709e-276
6.276331146682762210e+02   1.554546971011149946e-13   1.979565741436106540e-271   1.698431419725338622e-18   2.162788615963385314e-276
6.277131146682762619e+02   1.554546996625813666e-13   1.827718194026869286e-271   1.695716148582297248e-18   1.993694050228719122e-276
6.277931146682763028e+02   1.554547022197487875e-13   1.687518452045681689e-271   1.693005218267586201e-18   1.837819859099448878e-276
6.278731146682763438e+02   1.554547047726242497e-13   1.558073047701018123e-271   1.690298621842244174e-18   1.694132433290448101e-276
6.279531146682763847e+02   1.554547073212147205e-13   1.438557048160626592e-271   1.687596352377558118e-18   1.561678973973925743e-276
6.280331146682764256e+02   1.554547098655266622e-13   1.328208798480120275e-271   1.684898402956534459e-18   1.439581174815266358e-276
6.281131146682764665e+02   1.554547124056821273e-13   1.226325067781274356e-271   1.682204652204705950e-18   1.327029397959567862e-276
6.281931146682765075e+02   1.554547149414582910e-13   1.132256567748392190e-271   1.679515322654724416e-18   1.223277305353038738e-276
6.282731146682765484e+02   1.554547174729772817e-13   1.045403814883749153e-271   1.676830292152304908e-18   1.127636909801495649e-276
6.283531146682765893e+02   1.554547200002454859e-13   9.652133101537716806e-272   1.674149554290739777e-18   1.039474012946463169e-276
6.284331146682766303e+02   1.554547225232697699e-13   8.911740116801818932e-272   1.671473102049362256e-18   9.582039999131670697e-277
6.285131146682766712e+02   1.554547250420570756e-13   8.228140779978153139e-272   1.668800928579420826e-18   8.832879627409317079e-277
6.285931146682767121e+02   1.554547275566140927e-13   7.596978611250338657e-272   1.666133027040443731e-18   8.142291268948955548e-277
6.286731146682767530e+02   1.554547300669478388e-13   7.014231302845974342e-272   1.663469390602820308e-18   7.505695571599933989e-277
6.287531146682767940e+02   1.554547325730649277e-13   6.476185085827172647e-272   1.660810012448417278e-18   6.918871210776500300e-277
6.288331146682768349e+02   1.554547350749720742e-13   5.979411063111102729e-272   1.658154885769988068e-18   6.377926897875082515e-277
6.289131146682768758e+02   1.554547375726760436e-13   5.520743357898704177e-272   1.655504003770791088e-18   5.879275577144679700e-277
6.289931146682769167e+02   1.554547400661841565e-13   5.097258938258714618e-272   1.652857359664775203e-18   5.419610639912993570e-277
6.290731146682769577e+02   1.554547425555029510e-13   4.706258989295648663e-272   1.650214946677875877e-18   4.995883998447621217e-277
