#           x                  Y_DM                       Y_eq_DM                  Y_Partner                       Y_eq_Partner
9.000000003172559104e+00   1.100688174865961916e-05   1.100688172210771125e-05   2.830875828749465867e-05   2.830875820720849169e-05
9.000000003253727954e+00   1.100688175127838754e-05   1.100688172134465484e-05   2.830875828189343308e-05   2.830875820520085758e-05
9.000000003334896803e+00   1.100688175189612528e-05   1.100688172058160521e-05   2.830875827842648318e-05   2.830875820319322687e-05
9.000000003416065653e+00   1.100688175153668685e-05   1.100688171981855219e-05   2.830875827600161081e-05   2.830875820118559954e-05
9.000000003497234502e+00   1.100688175076701850e-05   1.100688171905549579e-05   2.830875827401402428e-05   2.830875819917801626e-05
9.000000003578403351e+00   1.100688174986888914e-05   1.100688171829244446e-05   2.830875827216314548e-05   2.830875819717038893e-05
9.000000003659572201e+00   1.100688174896378700e-05   1.100688171752938975e-05   2.830875827031938515e-05   2.830875819516276499e-05
9.000000003740741050e+00   1.100688174809218502e-05   1.100688171676634181e-05   2.830875826843957848e-05   2.830875819315513766e-05
9.000000003821909900e+00   1.100688174725874695e-05   1.100688171600328879e-05   2.830875826651875509e-05   2.830875819114749340e-05
9.000000003903078749e+00   1.100688174645555981e-05   1.100688171524023916e-05   2.830875826456536498e-05   2.830875818913987623e-05
9.000000003984247599e+00   1.100688174567264557e-05   1.100688171447717937e-05   2.830875826259006382e-05   2.830875818713224213e-05
9.000000004065416448e+00   1.100688174490181170e-05   1.100688171371413143e-05   2.830875826060159299e-05   2.830875818512466901e-05
9.000000004146585297e+00   1.100688174413746611e-05   1.100688171295108011e-05   2.830875825860592576e-05   2.830875818311698748e-05
9.000000004227754147e+00   1.100688174337620203e-05   1.100688171218802539e-05   2.830875825660670778e-05   2.830875818110938048e-05
9.000000004308922996e+00   1.100688174261616106e-05   1.100688171142497407e-05   2.830875825460592448e-05   2.830875817910177348e-05
9.000000004471262471e+00   1.100688174109656193e-05   1.100688170989885279e-05   2.830875825060285016e-05   2.830875817508646461e-05
9.000000004633601947e+00   1.100688173957615642e-05   1.100688170837273320e-05   2.830875824659969452e-05   2.830875817107117947e-05
9.000000006256993146e+00   1.100688172434991419e-05   1.100688169311156101e-05   2.830875820652971336e-05   2.830875813091832122e-05
9.000000007880384345e+00   1.100688170911153566e-05   1.100688167785038375e-05   2.830875816643174623e-05   2.830875809076550023e-05
9.000000024114294561e+00   1.100688155653671060e-05   1.100688152523865685e-05   2.830875776499255280e-05   2.830875768923734801e-05
9.000000040348204777e+00   1.100688140393097053e-05   1.100688137262693165e-05   2.830875736347877980e-05   2.830875728770914835e-05
9.000000202687303386e+00   1.100687987781500428e-05   1.100687984650982868e-05   2.830875334820013068e-05   2.830875327242775484e-05
9.000000365026401994e+00   1.100687835169812662e-05   1.100687832039292899e-05   2.830874933291939785e-05   2.830874925714696780e-05
9.000001988417391630e+00   1.100686309054054780e-05   1.100686305923532138e-05   2.830870918014194277e-05   2.830870910436943818e-05
9.000003611808381265e+00   1.100684782940370943e-05   1.100684779809847284e-05   2.830866902742032410e-05   2.830866895164778563e-05
9.000019845718272293e+00   1.100669521917664843e-05   1.100669518787117129e-05   2.830826750327870438e-05   2.830826742750553233e-05
9.000036079628163321e+00   1.100654261102430146e-05   1.100654257971876502e-05   2.830786598472567590e-05   2.830786590895230056e-05
9.000198418727078931e+00   1.100501664361591408e-05   1.100501661230751806e-05   2.830385110657914825e-05   2.830385103079822754e-05
9.000360757825994540e+00   1.100349088366432354e-05   1.100349085235500764e-05   2.829983678724499603e-05   2.829983671146121913e-05
9.000625730076908582e+00   1.100100097636980309e-05   1.100100093023641959e-05   2.829328579671137845e-05   2.829328568097969477e-05
9.000890702327822623e+00   1.099851157326399240e-05   1.099851156062094146e-05   2.828673616419110254e-05   2.828673613872405071e-05
9.001155674578736665e+00   1.099602278342472138e-05   1.099602274338905861e-05   2.828018818369159128e-05   2.828018808436430999e-05
9.001634609631134154e+00   1.099152566023160934e-05   1.099152562891743825e-05   2.826835638264200249e-05   2.826835630684164746e-05
9.002113544683531643e+00   1.098703034930563562e-05   1.098703031800103262e-05   2.825652946306478642e-05   2.825652938728690826e-05
9.002592479735929132e+00   1.098253684126443311e-05   1.098253680993470710e-05   2.824470739959575153e-05   2.824470732375313295e-05
9.004551613519987896e+00   1.096417443391520035e-05   1.096417440258522193e-05   2.819639853460710908e-05   2.819639845875743640e-05
9.006510747304046660e+00   1.094584213385969581e-05   1.094584210241447347e-05   2.814817076030189010e-05   2.814817068415657921e-05
9.008469881088105424e+00   1.092753989287089244e-05   1.092753986129572001e-05   2.810002394356894825e-05   2.810002386709110577e-05
9.014966178949670450e+00   1.086706591450070269e-05   1.086706588311370370e-05   2.794095137735216658e-05   2.794095130132531832e-05
9.021462476811235476e+00   1.080692016737045899e-05   1.080692013684507547e-05   2.778276267854721518e-05   2.778276260466107329e-05
9.027958774672800502e+00   1.074710091671289038e-05   1.074710088530128508e-05   2.762545305881219089e-05   2.762545298268277710e-05
9.034455072534365527e+00   1.068760643156726654e-05   1.068760640017910204e-05   2.746901774224944285e-05   2.746901766615358513e-05
9.057377396754171528e+00   1.048024836840380873e-05   1.048024833678178351e-05   2.692394806132523228e-05   2.692394798457496368e-05
9.080299720973977529e+00   1.027683782362503842e-05   1.027683779260933972e-05   2.638949915704420383e-05   2.638949908176095225e-05
9.103222045193783529e+00   1.007730146778486029e-05   1.007730143937719636e-05   2.586546886638521478e-05   2.586546879763209256e-05
9.126144369413589530e+00   9.881567191680217077e-06   9.881567266560792586e-06   2.535165851223642738e-05   2.535165870138569803e-05
9.148513283550720132e+00   9.694156304159918305e-06   9.694156634783432101e-06   2.485991932728822255e-05   2.485992021116402998e-05
9.170882197687850734e+00   9.510234898471522257e-06   9.510234914612026447e-06   2.437755114183891061e-05   2.437755119335279817e-05
9.174501886869565581e+00   9.480796784250023070e-06   9.480796751956476910e-06   2.430036424293661174e-05   2.430036416417357263e-05
9.178121576051280428e+00   9.451448050054219710e-06   9.451448017743090840e-06   2.422341724639614388e-05   2.422341716757983317e-05
9.181741265232995275e+00   9.422188479245571370e-06   9.422188446810902745e-06   2.414670955333988702e-05   2.414670947420640652e-05
9.185360954414710122e+00   9.393017807714222850e-06   9.393017774759916452e-06   2.407024043728348456e-05   2.407024035683687259e-05
9.192498324572945023e+00   9.335757982545283268e-06   9.335757950145737711e-06   2.392015341780994817e-05   2.392015333873571931e-05
9.199635694731179925e+00   9.278840765814935017e-06   9.278840733492166220e-06   2.377098564767122623e-05   2.377098556877102538e-05
9.206773064889414826e+00   9.222264155883635233e-06   9.222264123566112958e-06   2.362273162345313388e-05   2.362273154454651929e-05
9.213910435047649727e+00   9.166026162675519604e-06   9.166026130451970552e-06   2.347538587429746860e-05   2.347538579560850422e-05
9.233712725384702225e+00   9.011753111866295014e-06   9.011753079221113290e-06   2.307129272073006398e-05   2.307129264094089189e-05
9.253515015721754722e+00   8.860029600541581530e-06   8.860029568051051082e-06   2.267403447659629786e-05   2.267403439715318277e-05
9.273317306058807219e+00   8.710814444133841350e-06   8.710814442113391638e-06   2.228349802593293237e-05   2.228349802234735042e-05
9.293119596395859716e+00   8.564067220100707959e-06   8.564067190298700743e-06   2.189957236202326360e-05   2.189957228926847312e-05
9.317387435910339022e+00   8.387534453449574693e-06   8.387534441175269382e-06   2.143792331296997983e-05   2.143792325933918075e-05
9.341655275424818328e+00   8.214576177933704287e-06   8.214576140720990569e-06   2.098584051815043783e-05   2.098584044340205028e-05
9.365923114939297633e+00   8.045121658911404762e-06   8.045121553463724281e-06   2.054313017354593979e-05   2.054312990073946688e-05
9.390190954453776939e+00   7.879101387345794987e-06   7.879101301565297969e-06   2.010960167709922966e-05   2.010960151026140315e-05
9.414458793968256245e+00   7.716447290080349284e-06   7.716447339863484256e-06   1.968506883150482562e-05   1.968506889825466410e-05
9.441349800198821640e+00   7.540062929085315400e-06   7.540062783651485456e-06   1.922493361868874803e-05   1.922493351376213850e-05
9.468240806429385259e+00   7.367640592502395841e-06   7.367640712791281945e-06   1.877537633603756462e-05   1.877537610935423119e-05
9.495131812659948878e+00   7.199094586706682849e-06   7.199094061478269298e-06   1.833615854114718229e-05   1.833615859928736794e-05
9.516958708132094102e+00   7.065078741975005422e-06   7.065078728707611579e-06   1.798709629698631759e-05   1.798709626539798565e-05
9.520544135983669776e+00   7.043300219449323898e-06   7.043300184994206408e-06   1.793038538290467524e-05   1.793038529806332092e-05
9.524129563835245449e+00   7.021587651463392270e-06   7.021587616984499412e-06   1.787385025587809084e-05   1.787385017097283636e-05
9.527714991686821122e+00   6.999940863737683739e-06   6.999940829206371400e-06   1.781749043472710654e-05   1.781749035035899969e-05
9.531300419538396795e+00   6.978359661500521154e-06   6.978359626750001770e-06   1.776130538962760955e-05   1.776130530402993612e-05
9.538471275241548142e+00   6.935393235539476808e-06   6.935393200965510431e-06   1.764945749847143561e-05   1.764945741330937768e-05
9.545642130944699488e+00   6.892686826088301016e-06   6.892686791539761721e-06   1.753830235772535099e-05   1.753830227261800461e-05
9.552812986647850835e+00   6.850238893805042582e-06   6.850238859279500232e-06   1.742783576574949908e-05   1.742783568068696751e-05
9.559983842351002181e+00   6.808047908321977990e-06   6.808047873840370391e-06   1.731805354599360330e-05   1.731805346103042532e-05
9.584366943251183102e+00   6.666487512701474625e-06   6.666487477820914508e-06   1.694982465480859520e-05   1.694982456882417670e-05
9.608750044151364023e+00   6.527821385903416925e-06   6.527821350984885168e-06   1.658929965086863222e-05   1.658929956476251879e-05
9.633133145051544943e+00   6.391991627661813282e-06   6.391991574550373306e-06   1.623632066974902636e-05   1.623632053859348597e-05
9.657516245951725864e+00   6.258941404637771094e-06   6.258941356422333172e-06   1.589073285038785946e-05   1.589073273115260018e-05
9.681899346851906785e+00   6.128615036722740162e-06   6.128615010119807828e-06   1.555238453905506083e-05   1.555238447375827349e-05
9.720428492778777851e+00   5.928099092996836368e-06   5.928099057184483258e-06   1.503213841866538574e-05   1.503213833022303178e-05
9.758957638705648918e+00   5.734038328899279404e-06   5.734038291873819259e-06   1.452902708923940163e-05   1.452902699774347018e-05
9.797486784632519985e+00   5.546229154865393262e-06   5.546229115153801059e-06   1.404249714277503327e-05   1.404249704510495330e-05
9.836015930559391052e+00   5.364474250139023125e-06   5.364474179545264421e-06   1.357201264180038032e-05   1.357201246742300004e-05
9.874545076486262118e+00   5.188582294583388126e-06   5.188582204117841763e-06   1.311705437964537553e-05   1.311705415608394466e-05
9.928870603762085523e+00   4.950181556575110873e-06   4.950181510169366466e-06   1.250098146652079624e-05   1.250098139707949870e-05
9.983196131037908927e+00   4.722568597355674020e-06   4.722568575166362711e-06   1.191342310647948662e-05   1.191342300848606368e-05
1.003752165831373233e+01   4.505264650311851455e-06   4.505264528312568662e-06   1.135308326041518890e-05   1.135308317942541706e-05
1.009184718558955574e+01   4.297811378532679689e-06   4.297811232882233775e-06   1.081872364481096975e-05   1.081872361201575308e-05
1.014617271286537914e+01   4.099770337160791823e-06   4.099770418304780412e-06   1.030916117632059869e-05   1.030916104841557603e-05
1.020049824014120254e+01   3.910722821739909727e-06   3.910722846851471998e-06   9.823265020170745103e-06   9.823264899508004914e-06
1.027170688138013332e+01   3.675875653277061425e-06   3.675875613319988062e-06   9.220406271585583776e-06   9.220406172749613782e-06
1.034291552261906411e+01   3.454934888583129752e-06   3.454934853474328560e-06   8.654050575924486315e-06   8.654050513317802765e-06
1.041412416385799489e+01   3.247091373486993704e-06   3.247091346015567149e-06   8.122024230786086733e-06   8.122024167099771601e-06
1.048533280509692567e+01   3.051581907120000264e-06   3.051581917469169940e-06   7.622280120379911797e-06   7.622280112848931698e-06
1.055654144633585645e+01   2.867686839376197289e-06   2.867686898722217344e-06   7.152890713163645317e-06   7.152890877251248177e-06
1.062775008757478723e+01   2.694727651327956591e-06   2.694727716295854596e-06   6.712041600589241423e-06   6.712041741824092725e-06
1.070775008757478730e+01   2.512666631547156464e-06   2.512666416504427849e-06   6.248691237538788624e-06   6.248690898897254173e-06
1.078775008757478737e+01   2.342749174652560011e-06   2.342749256009343606e-06   5.816936894531665167e-06   5.816936697520583673e-06
1.086775008757478744e+01   2.184178735100202547e-06   2.184178818386325177e-06   5.414656365844876418e-06   5.414656604822884604e-06
1.094775008757478751e+01   2.036209465487685160e-06   2.036209018069355036e-06   5.039868729395337573e-06   5.039868010612071532e-06
1.100000000000000000e+01   1.944954569236285200e-06   1.944953999251815388e-06   4.809038794433918826e-06   4.809036625094562137e-06
1.100000000000000000e+01   1.944954569236285200e-06   1.944953999251815388e-06   4.809038794433918826e-06   4.809036625094562137e-06
