# x,Y(xd),D(xd -> xd),C(xdxdx_ddx),C(xdxdx_uux),C(xdxdx_ssx),C(xdxdx_ccx),C(xdxdx_bbx),C(xdxdx_ttx)
1.5111e+03,3.5716e-12,0.0000e+00,-4.0835e-33,-4.0835e-33,-4.0835e-33,-4.0835e-33,-4.0835e-33,-4.0835e-33
1.5321e+03,3.5600e-12,0.0000e+00,-4.0759e-33,-4.0759e-33,-4.0759e-33,-4.0759e-33,-4.0759e-33,-4.0759e-33
1.5534e+03,3.5483e-12,0.0000e+00,-4.0681e-33,-4.0681e-33,-4.0681e-33,-4.0681e-33,-4.0681e-33,-4.0681e-33
1.5751e+03,3.5364e-12,0.0000e+00,-4.0599e-33,-4.0599e-33,-4.0599e-33,-4.0599e-33,-4.0599e-33,-4.0599e-33
1.5970e+03,3.5243e-12,0.0000e+00,-4.0515e-33,-4.0515e-33,-4.0515e-33,-4.0515e-33,-4.0515e-33,-4.0515e-33
1.6192e+03,3.5155e-12,0.0000e+00,-4.0507e-33,-4.0507e-33,-4.0507e-33,-4.0507e-33,-4.0507e-33,-4.0507e-33
1.6418e+03,3.5134e-12,0.0000e+00,-4.0654e-33,-4.0654e-33,-4.0654e-33,-4.0654e-33,-4.0654e-33,-4.0654e-33
1.6646e+03,3.5112e-12,0.0000e+00,-4.0803e-33,-4.0803e-33,-4.0803e-33,-4.0803e-33,-4.0803e-33,-4.0803e-33
1.6878e+03,3.5090e-12,0.0000e+00,-4.0954e-33,-4.0954e-33,-4.0954e-33,-4.0954e-33,-4.0954e-33,-4.0954e-33
1.7113e+03,3.5067e-12,0.0000e+00,-4.1106e-33,-4.1106e-33,-4.1106e-33,-4.1106e-33,-4.1106e-33,-4.1106e-33
1.7352e+03,3.5045e-12,0.0000e+00,-4.1260e-33,-4.1260e-33,-4.1260e-33,-4.1260e-33,-4.1260e-33,-4.1260e-33
1.7593e+03,3.5022e-12,0.0000e+00,-4.1415e-33,-4.1415e-33,-4.1415e-33,-4.1415e-33,-4.1415e-33,-4.1415e-33
1.7838e+03,3.4998e-12,0.0000e+00,-4.1572e-33,-4.1572e-33,-4.1572e-33,-4.1572e-33,-4.1572e-33,-4.1572e-33
1.8087e+03,3.4974e-12,0.0000e+00,-4.1731e-33,-4.1731e-33,-4.1731e-33,-4.1731e-33,-4.1731e-33,-4.1731e-33
1.8338e+03,3.4950e-12,0.0000e+00,-4.1891e-33,-4.1891e-33,-4.1891e-33,-4.1891e-33,-4.1891e-33,-4.1891e-33
1.8594e+03,3.4926e-12,0.0000e+00,-4.2053e-33,-4.2053e-33,-4.2053e-33,-4.2053e-33,-4.2053e-33,-4.2053e-33
1.8853e+03,3.4901e-12,0.0000e+00,-4.2216e-33,-4.2216e-33,-4.2216e-33,-4.2216e-33,-4.2216e-33,-4.2216e-33
1.9115e+03,3.4876e-12,0.0000e+00,-4.2382e-33,-4.2382e-33,-4.2382e-33,-4.2382e-33,-4.2382e-33,-4.2382e-33
1.9382e+03,3.4851e-12,0.0000e+00,-4.2549e-33,-4.2549e-33,-4.2549e-33,-4.2549e-33,-4.2549e-33,-4.2549e-33
1.9651e+03,3.4825e-12,0.0000e+00,-4.2717e-33,-4.2717e-33,-4.2717e-33,-4.2717e-33,-4.2717e-33,-4.2717e-33
1.9925e+03,3.4799e-12,0.0000e+00,-4.2888e-33,-4.2888e-33,-4.2888e-33,-4.2888e-33,-4.2888e-33,-4.2888e-33
2.0203e+03,3.4773e-12,0.0000e+00,-4.3060e-33,-4.3060e-33,-4.3060e-33,-4.3060e-33,-4.3060e-33,-4.3060e-33
2.0484e+03,3.4746e-12,0.0000e+00,-4.3233e-33,-4.3233e-33,-4.3233e-33,-4.3233e-33,-4.3233e-33,-4.3233e-33
2.0769e+03,3.4719e-12,0.0000e+00,-4.3409e-33,-4.3409e-33,-4.3409e-33,-4.3409e-33,-4.3409e-33,-4.3409e-33
2.1058e+03,3.4691e-12,0.0000e+00,-4.3586e-33,-4.3586e-33,-4.3586e-33,-4.3586e-33,-4.3586e-33,-4.3586e-33
2.1352e+03,3.4663e-12,0.0000e+00,-4.3765e-33,-4.3765e-33,-4.3765e-33,-4.3765e-33,-4.3765e-33,-4.3765e-33
2.1649e+03,3.4635e-12,0.0000e+00,-4.3946e-33,-4.3946e-33,-4.3946e-33,-4.3946e-33,-4.3946e-33,-4.3946e-33
2.1950e+03,3.4606e-12,0.0000e+00,-4.4128e-33,-4.4128e-33,-4.4128e-33,-4.4128e-33,-4.4128e-33,-4.4128e-33
2.2256e+03,3.4577e-12,0.0000e+00,-4.4312e-33,-4.4312e-33,-4.4312e-33,-4.4312e-33,-4.4312e-33,-4.4312e-33
2.2566e+03,3.4548e-12,0.0000e+00,-4.4498e-33,-4.4498e-33,-4.4498e-33,-4.4498e-33,-4.4498e-33,-4.4498e-33
2.2880e+03,3.4518e-12,0.0000e+00,-4.4686e-33,-4.4686e-33,-4.4686e-33,-4.4686e-33,-4.4686e-33,-4.4686e-33
2.3199e+03,3.4487e-12,0.0000e+00,-4.4875e-33,-4.4875e-33,-4.4875e-33,-4.4875e-33,-4.4875e-33,-4.4875e-33
2.3522e+03,3.4456e-12,0.0000e+00,-4.5066e-33,-4.5066e-33,-4.5066e-33,-4.5066e-33,-4.5066e-33,-4.5066e-33
2.3849e+03,3.4425e-12,0.0000e+00,-4.5259e-33,-4.5259e-33,-4.5259e-33,-4.5259e-33,-4.5259e-33,-4.5259e-33
2.4182e+03,3.4394e-12,0.0000e+00,-4.5454e-33,-4.5454e-33,-4.5454e-33,-4.5454e-33,-4.5454e-33,-4.5454e-33
2.4518e+03,3.4361e-12,0.0000e+00,-4.5650e-33,-4.5650e-33,-4.5650e-33,-4.5650e-33,-4.5650e-33,-4.5650e-33
2.4860e+03,3.4329e-12,0.0000e+00,-4.5848e-33,-4.5848e-33,-4.5848e-33,-4.5848e-33,-4.5848e-33,-4.5848e-33
2.5206e+03,3.4296e-12,0.0000e+00,-4.6048e-33,-4.6048e-33,-4.6048e-33,-4.6048e-33,-4.6048e-33,-4.6048e-33
2.5557e+03,3.4262e-12,0.0000e+00,-4.6249e-33,-4.6249e-33,-4.6249e-33,-4.6249e-33,-4.6249e-33,-4.6249e-33
2.5913e+03,3.4229e-12,0.0000e+00,-4.6453e-33,-4.6453e-33,-4.6453e-33,-4.6453e-33,-4.6453e-33,-4.6453e-33
2.6274e+03,3.4194e-12,0.0000e+00,-4.6658e-33,-4.6658e-33,-4.6658e-33,-4.6658e-33,-4.6658e-33,-4.6658e-33
2.6639e+03,3.4159e-12,0.0000e+00,-4.6864e-33,-4.6864e-33,-4.6864e-33,-4.6864e-33,-4.6864e-33,-4.6864e-33
2.7010e+03,3.4124e-12,0.0000e+00,-4.7073e-33,-4.7073e-33,-4.7073e-33,-4.7073e-33,-4.7073e-33,-4.7073e-33
2.7387e+03,3.4088e-12,0.0000e+00,-4.7283e-33,-4.7283e-33,-4.7283e-33,-4.7283e-33,-4.7283e-33,-4.7283e-33
2.7768e+03,3.4052e-12,0.0000e+00,-4.7495e-33,-4.7495e-33,-4.7495e-33,-4.7495e-33,-4.7495e-33,-4.7495e-33
2.8155e+03,3.4015e-12,0.0000e+00,-4.7709e-33,-4.7709e-33,-4.7709e-33,-4.7709e-33,-4.7709e-33,-4.7709e-33
2.8547e+03,3.3978e-12,0.0000e+00,-4.7924e-33,-4.7924e-33,-4.7924e-33,-4.7924e-33,-4.7924e-33,-4.7924e-33
2.8944e+03,3.3940e-12,0.0000e+00,-4.8141e-33,-4.8141e-33,-4.8141e-33,-4.8141e-33,-4.8141e-33,-4.8141e-33
2.9347e+03,3.3932e-12,0.0000e+00,-4.8448e-33,-4.8448e-33,-4.8448e-33,-4.8448e-33,-4.8448e-33,-4.8448e-33
2.9756e+03,3.3926e-12,0.0000e+00,-4.8762e-33,-4.8762e-33,-4.8762e-33,-4.8762e-33,-4.8762e-33,-4.8762e-33
3.0170e+03,3.3919e-12,0.0000e+00,-4.9080e-33,-4.9080e-33,-4.9080e-33,-4.9080e-33,-4.9080e-33,-4.9080e-33
3.0590e+03,3.3913e-12,0.0000e+00,-4.9403e-33,-4.9403e-33,-4.9403e-33,-4.9403e-33,-4.9403e-33,-4.9403e-33
3.1016e+03,3.3906e-12,0.0000e+00,-4.9729e-33,-4.9729e-33,-4.9729e-33,-4.9729e-33,-4.9729e-33,-4.9729e-33
3.1448e+03,3.3899e-12,0.0000e+00,-5.0060e-33,-5.0060e-33,-5.0060e-33,-5.0060e-33,-5.0060e-33,-5.0060e-33
3.1886e+03,3.3892e-12,0.0000e+00,-5.0396e-33,-5.0396e-33,-5.0396e-33,-5.0396e-33,-5.0396e-33,-5.0396e-33
3.2330e+03,3.3885e-12,0.0000e+00,-5.0735e-33,-5.0735e-33,-5.0735e-33,-5.0735e-33,-5.0735e-33,-5.0735e-33
3.2781e+03,3.3878e-12,0.0000e+00,-5.1079e-33,-5.1079e-33,-5.1079e-33,-5.1079e-33,-5.1079e-33,-5.1079e-33
3.3237e+03,3.3871e-12,0.0000e+00,-5.1428e-33,-5.1428e-33,-5.1428e-33,-5.1428e-33,-5.1428e-33,-5.1428e-33
3.3700e+03,3.3864e-12,0.0000e+00,-5.1781e-33,-5.1781e-33,-5.1781e-33,-5.1781e-33,-5.1781e-33,-5.1781e-33
3.4169e+03,3.3856e-12,0.0000e+00,-5.2139e-33,-5.2139e-33,-5.2139e-33,-5.2139e-33,-5.2139e-33,-5.2139e-33
3.4645e+03,3.3849e-12,0.0000e+00,-5.2501e-33,-5.2501e-33,-5.2501e-33,-5.2501e-33,-5.2501e-33,-5.2501e-33
3.5127e+03,3.3841e-12,0.0000e+00,-5.2868e-33,-5.2868e-33,-5.2868e-33,-5.2868e-33,-5.2868e-33,-5.2868e-33
3.5617e+03,3.3833e-12,0.0000e+00,-5.3240e-33,-5.3240e-33,-5.3240e-33,-5.3240e-33,-5.3240e-33,-5.3240e-33
3.6113e+03,3.3825e-12,0.0000e+00,-5.3617e-33,-5.3617e-33,-5.3617e-33,-5.3617e-33,-5.3617e-33,-5.3617e-33
3.6615e+03,3.3818e-12,0.0000e+00,-5.3998e-33,-5.3998e-33,-5.3998e-33,-5.3998e-33,-5.3998e-33,-5.3998e-33
3.7125e+03,3.3809e-12,0.0000e+00,-5.4385e-33,-5.4385e-33,-5.4385e-33,-5.4385e-33,-5.4385e-33,-5.4385e-33
3.7642e+03,3.3801e-12,0.0000e+00,-5.4776e-33,-5.4776e-33,-5.4776e-33,-5.4776e-33,-5.4776e-33,-5.4776e-33
3.8166e+03,3.3793e-12,0.0000e+00,-5.5172e-33,-5.5172e-33,-5.5172e-33,-5.5172e-33,-5.5172e-33,-5.5172e-33
3.8698e+03,3.3785e-12,0.0000e+00,-5.5574e-33,-5.5574e-33,-5.5574e-33,-5.5574e-33,-5.5574e-33,-5.5574e-33
3.9237e+03,3.3776e-12,0.0000e+00,-5.5981e-33,-5.5981e-33,-5.5981e-33,-5.5981e-33,-5.5981e-33,-5.5981e-33
3.9783e+03,3.3768e-12,0.0000e+00,-5.6393e-33,-5.6393e-33,-5.6393e-33,-5.6393e-33,-5.6393e-33,-5.6393e-33
4.0337e+03,3.3759e-12,0.0000e+00,-5.6810e-33,-5.6810e-33,-5.6810e-33,-5.6810e-33,-5.6810e-33,-5.6810e-33
4.0899e+03,3.3750e-12,0.0000e+00,-5.7232e-33,-5.7232e-33,-5.7232e-33,-5.7232e-33,-5.7232e-33,-5.7232e-33
4.1468e+03,3.3741e-12,0.0000e+00,-5.7660e-33,-5.7660e-33,-5.7660e-33,-5.7660e-33,-5.7660e-33,-5.7660e-33
4.2046e+03,3.3732e-12,0.0000e+00,-5.8094e-33,-5.8094e-33,-5.8094e-33,-5.8094e-33,-5.8094e-33,-5.8094e-33
4.2631e+03,3.3723e-12,0.0000e+00,-5.8533e-33,-5.8533e-33,-5.8533e-33,-5.8533e-33,-5.8533e-33,-5.8533e-33
4.3225e+03,3.3713e-12,0.0000e+00,-5.8977e-33,-5.8977e-33,-5.8977e-33,-5.8977e-33,-5.8977e-33,-5.8977e-33
4.3827e+03,3.3704e-12,0.0000e+00,-5.9428e-33,-5.9428e-33,-5.9428e-33,-5.9428e-33,-5.9428e-33,-5.9428e-33
4.4437e+03,3.3694e-12,0.0000e+00,-5.9884e-33,-5.9884e-33,-5.9884e-33,-5.9884e-33,-5.9884e-33,-5.9884e-33
4.5056e+03,3.3684e-12,0.0000e+00,-6.0345e-33,-6.0345e-33,-6.0345e-33,-6.0345e-33,-6.0345e-33,-6.0345e-33
4.5684e+03,3.3674e-12,0.0000e+00,-6.0813e-33,-6.0813e-33,-6.0813e-33,-6.0813e-33,-6.0813e-33,-6.0813e-33
4.6320e+03,3.3664e-12,0.0000e+00,-6.1286e-33,-6.1286e-33,-6.1286e-33,-6.1286e-33,-6.1286e-33,-6.1286e-33
4.6965e+03,3.3654e-12,0.0000e+00,-6.1766e-33,-6.1766e-33,-6.1766e-33,-6.1766e-33,-6.1766e-33,-6.1766e-33
4.7619e+03,3.3644e-12,0.0000e+00,-6.2252e-33,-6.2252e-33,-6.2252e-33,-6.2252e-33,-6.2252e-33,-6.2252e-33
4.8282e+03,3.3633e-12,0.0000e+00,-6.2743e-33,-6.2743e-33,-6.2743e-33,-6.2743e-33,-6.2743e-33,-6.2743e-33
4.8954e+03,3.3623e-12,0.0000e+00,-6.3241e-33,-6.3241e-33,-6.3241e-33,-6.3241e-33,-6.3241e-33,-6.3241e-33
4.9636e+03,3.3612e-12,0.0000e+00,-6.3745e-33,-6.3745e-33,-6.3745e-33,-6.3745e-33,-6.3745e-33,-6.3745e-33
5.0327e+03,3.3601e-12,0.0000e+00,-6.4256e-33,-6.4256e-33,-6.4256e-33,-6.4256e-33,-6.4256e-33,-6.4256e-33
5.1028e+03,3.3590e-12,0.0000e+00,-6.4772e-33,-6.4772e-33,-6.4772e-33,-6.4772e-33,-6.4772e-33,-6.4772e-33
5.1739e+03,3.3579e-12,0.0000e+00,-6.5296e-33,-6.5296e-33,-6.5296e-33,-6.5296e-33,-6.5296e-33,-6.5296e-33
5.2459e+03,3.3568e-12,0.0000e+00,-6.5825e-33,-6.5825e-33,-6.5825e-33,-6.5825e-33,-6.5825e-33,-6.5825e-33
5.3190e+03,3.3556e-12,0.0000e+00,-6.6362e-33,-6.6362e-33,-6.6362e-33,-6.6362e-33,-6.6362e-33,-6.6362e-33
5.3930e+03,3.3544e-12,0.0000e+00,-6.6905e-33,-6.6905e-33,-6.6905e-33,-6.6905e-33,-6.6905e-33,-6.6905e-33
5.4681e+03,3.3532e-12,0.0000e+00,-6.7455e-33,-6.7455e-33,-6.7455e-33,-6.7455e-33,-6.7455e-33,-6.7455e-33
5.5443e+03,3.3520e-12,0.0000e+00,-6.8011e-33,-6.8011e-33,-6.8011e-33,-6.8011e-33,-6.8011e-33,-6.8011e-33
5.6215e+03,3.3508e-12,0.0000e+00,-6.8575e-33,-6.8575e-33,-6.8575e-33,-6.8575e-33,-6.8575e-33,-6.8575e-33
5.6998e+03,3.3496e-12,0.0000e+00,-6.9145e-33,-6.9145e-33,-6.9145e-33,-6.9145e-33,-6.9145e-33,-6.9145e-33
5.7791e+03,3.3483e-12,0.0000e+00,-6.9723e-33,-6.9723e-33,-6.9723e-33,-6.9723e-33,-6.9723e-33,-6.9723e-33
5.8596e+03,3.3471e-12,0.0000e+00,-7.0308e-33,-7.0308e-33,-7.0308e-33,-7.0308e-33,-7.0308e-33,-7.0308e-33
5.9412e+03,3.3458e-12,0.0000e+00,-7.0899e-33,-7.0899e-33,-7.0899e-33,-7.0899e-33,-7.0899e-33,-7.0899e-33
6.0239e+03,3.3445e-12,0.0000e+00,-7.1498e-33,-7.1498e-33,-7.1498e-33,-7.1498e-33,-7.1498e-33,-7.1498e-33
6.1078e+03,3.3432e-12,0.0000e+00,-7.2105e-33,-7.2105e-33,-7.2105e-33,-7.2105e-33,-7.2105e-33,-7.2105e-33
6.1929e+03,3.3418e-12,0.0000e+00,-7.2718e-33,-7.2718e-33,-7.2718e-33,-7.2718e-33,-7.2718e-33,-7.2718e-33
6.2791e+03,3.3404e-12,0.0000e+00,-7.3340e-33,-7.3340e-33,-7.3340e-33,-7.3340e-33,-7.3340e-33,-7.3340e-33
6.3666e+03,3.3391e-12,0.0000e+00,-7.3968e-33,-7.3968e-33,-7.3968e-33,-7.3968e-33,-7.3968e-33,-7.3968e-33
6.4552e+03,3.3377e-12,0.0000e+00,-7.4605e-33,-7.4605e-33,-7.4605e-33,-7.4605e-33,-7.4605e-33,-7.4605e-33
6.5451e+03,3.3363e-12,0.0000e+00,-7.5249e-33,-7.5249e-33,-7.5249e-33,-7.5249e-33,-7.5249e-33,-7.5249e-33
6.6362e+03,3.3348e-12,0.0000e+00,-7.5901e-33,-7.5901e-33,-7.5901e-33,-7.5901e-33,-7.5901e-33,-7.5901e-33
6.7287e+03,3.3334e-12,0.0000e+00,-7.6560e-33,-7.6560e-33,-7.6560e-33,-7.6560e-33,-7.6560e-33,-7.6560e-33
6.8224e+03,3.3319e-12,0.0000e+00,-7.7228e-33,-7.7228e-33,-7.7228e-33,-7.7228e-33,-7.7228e-33,-7.7228e-33
6.9174e+03,3.3304e-12,0.0000e+00,-7.7903e-33,-7.7903e-33,-7.7903e-33,-7.7903e-33,-7.7903e-33,-7.7903e-33
7.0137e+03,3.3289e-12,0.0000e+00,-7.8587e-33,-7.8587e-33,-7.8587e-33,-7.8587e-33,-7.8587e-33,-7.8587e-33
7.1114e+03,3.3273e-12,0.0000e+00,-7.9279e-33,-7.9279e-33,-7.9279e-33,-7.9279e-33,-7.9279e-33,-7.9279e-33
7.2104e+03,3.3258e-12,0.0000e+00,-7.9979e-33,-7.9979e-33,-7.9979e-33,-7.9979e-33,-7.9979e-33,-7.9979e-33
7.3108e+03,3.3242e-12,0.0000e+00,-8.0687e-33,-8.0687e-33,-8.0687e-33,-8.0687e-33,-8.0687e-33,-8.0687e-33
7.4126e+03,3.3226e-12,0.0000e+00,-8.1404e-33,-8.1404e-33,-8.1404e-33,-8.1404e-33,-8.1404e-33,-8.1404e-33
7.5158e+03,3.3209e-12,0.0000e+00,-8.2129e-33,-8.2129e-33,-8.2129e-33,-8.2129e-33,-8.2129e-33,-8.2129e-33
7.6205e+03,3.3193e-12,0.0000e+00,-8.2863e-33,-8.2863e-33,-8.2863e-33,-8.2863e-33,-8.2863e-33,-8.2863e-33
7.7266e+03,3.3176e-12,0.0000e+00,-8.3605e-33,-8.3605e-33,-8.3605e-33,-8.3605e-33,-8.3605e-33,-8.3605e-33
7.8342e+03,3.3159e-12,0.0000e+00,-8.4356e-33,-8.4356e-33,-8.4356e-33,-8.4356e-33,-8.4356e-33,-8.4356e-33
7.9433e+03,3.3142e-12,0.0000e+00,-8.5116e-33,-8.5116e-33,-8.5116e-33,-8.5116e-33,-8.5116e-33,-8.5116e-33
8.0539e+03,3.3124e-12,0.0000e+00,-8.5884e-33,-8.5884e-33,-8.5884e-33,-8.5884e-33,-8.5884e-33,-8.5884e-33
8.1661e+03,3.3107e-12,0.0000e+00,-8.6662e-33,-8.6662e-33,-8.6662e-33,-8.6662e-33,-8.6662e-33,-8.6662e-33
8.2798e+03,3.3089e-12,0.0000e+00,-8.7448e-33,-8.7448e-33,-8.7448e-33,-8.7448e-33,-8.7448e-33,-8.7448e-33
8.3951e+03,3.3071e-12,0.0000e+00,-8.8243e-33,-8.8243e-33,-8.8243e-33,-8.8243e-33,-8.8243e-33,-8.8243e-33
8.5120e+03,3.3052e-12,0.0000e+00,-8.9048e-33,-8.9048e-33,-8.9048e-33,-8.9048e-33,-8.9048e-33,-8.9048e-33
8.6305e+03,3.3033e-12,0.0000e+00,-8.9862e-33,-8.9862e-33,-8.9862e-33,-8.9862e-33,-8.9862e-33,-8.9862e-33
8.7507e+03,3.3014e-12,0.0000e+00,-9.0685e-33,-9.0685e-33,-9.0685e-33,-9.0685e-33,-9.0685e-33,-9.0685e-33
8.8726e+03,3.2995e-12,0.0000e+00,-9.1517e-33,-9.1517e-33,-9.1517e-33,-9.1517e-33,-9.1517e-33,-9.1517e-33
8.9961e+03,3.2976e-12,0.0000e+00,-9.2359e-33,-9.2359e-33,-9.2359e-33,-9.2359e-33,-9.2359e-33,-9.2359e-33
9.1214e+03,3.2956e-12,0.0000e+00,-9.3211e-33,-9.3211e-33,-9.3211e-33,-9.3211e-33,-9.3211e-33,-9.3211e-33
9.2484e+03,3.2936e-12,0.0000e+00,-9.4071e-33,-9.4071e-33,-9.4071e-33,-9.4071e-33,-9.4071e-33,-9.4071e-33
9.3772e+03,3.2916e-12,0.0000e+00,-9.4942e-33,-9.4942e-33,-9.4942e-33,-9.4942e-33,-9.4942e-33,-9.4942e-33
9.5078e+03,3.2895e-12,0.0000e+00,-9.5822e-33,-9.5822e-33,-9.5822e-33,-9.5822e-33,-9.5822e-33,-9.5822e-33
9.6402e+03,3.2874e-12,0.0000e+00,-9.6712e-33,-9.6712e-33,-9.6712e-33,-9.6712e-33,-9.6712e-33,-9.6712e-33
9.7744e+03,3.2853e-12,0.0000e+00,-9.7612e-33,-9.7612e-33,-9.7612e-33,-9.7612e-33,-9.7612e-33,-9.7612e-33
9.9105e+03,3.2831e-12,0.0000e+00,-9.8522e-33,-9.8522e-33,-9.8522e-33,-9.8522e-33,-9.8522e-33,-9.8522e-33
1.0049e+04,3.2810e-12,0.0000e+00,-9.9442e-33,-9.9442e-33,-9.9442e-33,-9.9442e-33,-9.9442e-33,-9.9442e-33
1.0188e+04,3.2788e-12,0.0000e+00,-1.0037e-32,-1.0037e-32,-1.0037e-32,-1.0037e-32,-1.0037e-32,-1.0037e-32
1.0330e+04,3.2765e-12,0.0000e+00,-1.0131e-32,-1.0131e-32,-1.0131e-32,-1.0131e-32,-1.0131e-32,-1.0131e-32
1.0474e+04,3.2743e-12,0.0000e+00,-1.0226e-32,-1.0226e-32,-1.0226e-32,-1.0226e-32,-1.0226e-32,-1.0226e-32
1.0620e+04,3.2720e-12,0.0000e+00,-1.0322e-32,-1.0322e-32,-1.0322e-32,-1.0322e-32,-1.0322e-32,-1.0322e-32
1.0768e+04,3.2696e-12,0.0000e+00,-1.0419e-32,-1.0419e-32,-1.0419e-32,-1.0419e-32,-1.0419e-32,-1.0419e-32
1.0918e+04,3.2673e-12,0.0000e+00,-1.0517e-32,-1.0517e-32,-1.0517e-32,-1.0517e-32,-1.0517e-32,-1.0517e-32
1.1070e+04,3.2649e-12,0.0000e+00,-1.0617e-32,-1.0617e-32,-1.0617e-32,-1.0617e-32,-1.0617e-32,-1.0617e-32
1.1224e+04,3.2624e-12,0.0000e+00,-1.0717e-32,-1.0717e-32,-1.0717e-32,-1.0717e-32,-1.0717e-32,-1.0717e-32
1.1380e+04,3.2600e-12,0.0000e+00,-1.0818e-32,-1.0818e-32,-1.0818e-32,-1.0818e-32,-1.0818e-32,-1.0818e-32
1.1539e+04,3.2575e-12,0.0000e+00,-1.0920e-32,-1.0920e-32,-1.0920e-32,-1.0920e-32,-1.0920e-32,-1.0920e-32
1.1700e+04,3.2549e-12,0.0000e+00,-1.1024e-32,-1.1024e-32,-1.1024e-32,-1.1024e-32,-1.1024e-32,-1.1024e-32
1.1862e+04,3.2523e-12,0.0000e+00,-1.1128e-32,-1.1128e-32,-1.1128e-32,-1.1128e-32,-1.1128e-32,-1.1128e-32
1.2028e+04,3.2497e-12,0.0000e+00,-1.1234e-32,-1.1234e-32,-1.1234e-32,-1.1234e-32,-1.1234e-32,-1.1234e-32
1.2195e+04,3.2471e-12,0.0000e+00,-1.1340e-32,-1.1340e-32,-1.1340e-32,-1.1340e-32,-1.1340e-32,-1.1340e-32
1.2365e+04,3.2444e-12,0.0000e+00,-1.1448e-32,-1.1448e-32,-1.1448e-32,-1.1448e-32,-1.1448e-32,-1.1448e-32
1.2537e+04,3.2417e-12,0.0000e+00,-1.1557e-32,-1.1557e-32,-1.1557e-32,-1.1557e-32,-1.1557e-32,-1.1557e-32
1.2712e+04,3.2389e-12,0.0000e+00,-1.1667e-32,-1.1667e-32,-1.1667e-32,-1.1667e-32,-1.1667e-32,-1.1667e-32
1.2889e+04,3.2362e-12,0.0000e+00,-1.1778e-32,-1.1778e-32,-1.1778e-32,-1.1778e-32,-1.1778e-32,-1.1778e-32
1.3068e+04,3.2333e-12,0.0000e+00,-1.1890e-32,-1.1890e-32,-1.1890e-32,-1.1890e-32,-1.1890e-32,-1.1890e-32
1.3250e+04,3.2304e-12,0.0000e+00,-1.2003e-32,-1.2003e-32,-1.2003e-32,-1.2003e-32,-1.2003e-32,-1.2003e-32
1.3435e+04,3.2275e-12,0.0000e+00,-1.2117e-32,-1.2117e-32,-1.2117e-32,-1.2117e-32,-1.2117e-32,-1.2117e-32
1.3622e+04,3.2246e-12,0.0000e+00,-1.2232e-32,-1.2232e-32,-1.2232e-32,-1.2232e-32,-1.2232e-32,-1.2232e-32
1.3811e+04,3.2216e-12,0.0000e+00,-1.2349e-32,-1.2349e-32,-1.2349e-32,-1.2349e-32,-1.2349e-32,-1.2349e-32
1.4004e+04,3.2186e-12,0.0000e+00,-1.2467e-32,-1.2467e-32,-1.2467e-32,-1.2467e-32,-1.2467e-32,-1.2467e-32
1.4199e+04,3.2155e-12,0.0000e+00,-1.2585e-32,-1.2585e-32,-1.2585e-32,-1.2585e-32,-1.2585e-32,-1.2585e-32
1.4397e+04,3.2124e-12,0.0000e+00,-1.2705e-32,-1.2705e-32,-1.2705e-32,-1.2705e-32,-1.2705e-32,-1.2705e-32
1.4597e+04,3.2092e-12,0.0000e+00,-1.2826e-32,-1.2826e-32,-1.2826e-32,-1.2826e-32,-1.2826e-32,-1.2826e-32
1.4800e+04,3.2060e-12,0.0000e+00,-1.2948e-32,-1.2948e-32,-1.2948e-32,-1.2948e-32,-1.2948e-32,-1.2948e-32
1.5006e+04,3.2027e-12,0.0000e+00,-1.3071e-32,-1.3071e-32,-1.3071e-32,-1.3071e-32,-1.3071e-32,-1.3071e-32
1.5215e+04,3.1994e-12,0.0000e+00,-1.3196e-32,-1.3196e-32,-1.3196e-32,-1.3196e-32,-1.3196e-32,-1.3196e-32
1.5427e+04,3.1961e-12,0.0000e+00,-1.3321e-32,-1.3321e-32,-1.3321e-32,-1.3321e-32,-1.3321e-32,-1.3321e-32
1.5642e+04,3.1927e-12,0.0000e+00,-1.3448e-32,-1.3448e-32,-1.3448e-32,-1.3448e-32,-1.3448e-32,-1.3448e-32
1.5860e+04,3.1909e-12,0.0000e+00,-1.3589e-32,-1.3589e-32,-1.3589e-32,-1.3589e-32,-1.3589e-32,-1.3589e-32
1.6081e+04,3.1903e-12,0.0000e+00,-1.3743e-32,-1.3743e-32,-1.3743e-32,-1.3743e-32,-1.3743e-32,-1.3743e-32
1.6305e+04,3.1897e-12,0.0000e+00,-1.3899e-32,-1.3899e-32,-1.3899e-32,-1.3899e-32,-1.3899e-32,-1.3899e-32
1.6532e+04,3.1891e-12,0.0000e+00,-1.4057e-32,-1.4057e-32,-1.4057e-32,-1.4057e-32,-1.4057e-32,-1.4057e-32
1.6762e+04,3.1885e-12,0.0000e+00,-1.4218e-32,-1.4218e-32,-1.4218e-32,-1.4218e-32,-1.4218e-32,-1.4218e-32
1.6995e+04,3.1879e-12,0.0000e+00,-1.4380e-32,-1.4380e-32,-1.4380e-32,-1.4380e-32,-1.4380e-32,-1.4380e-32
1.7232e+04,3.1873e-12,0.0000e+00,-1.4544e-32,-1.4544e-32,-1.4544e-32,-1.4544e-32,-1.4544e-32,-1.4544e-32
1.7472e+04,3.1866e-12,0.0000e+00,-1.4711e-32,-1.4711e-32,-1.4711e-32,-1.4711e-32,-1.4711e-32,-1.4711e-32
